3.1	-20.9910808212
-0.63	11.8783156001
-2.67	127.915312287
-0.31	6.29368195972
3.42	-17.4670616314
-2.34	91.4728325485
2.63	-16.2899018693
-0.61	9.4696088234
1.76	-6.17097670008
2.12	-3.49579336777
-4.47	607.013793408
1.05	-1.03221289366
3.27	-20.3510296505
2.05	-9.95941694114
2.04	-6.67981956303
-0.05	4.75641663403
-3.5	282.812694559
2.42	-9.94128235706
3.32	-19.4906289244
-3.94	408.033064222
3.43	-18.7841825452
2.22	-9.93686491764
-1.5	32.275223512
-0.7	12.7549489503
1.95	-6.59155828239
4.57	13.5025315197
4.69	20.8106317996
4.73	23.4703131668
0.71	5.05709313453
-4.73	728.147084114
3.71	-13.7962412332
2.79	-21.566525278
3.33	-15.6635797908
2.29	-13.4398354283
-2.24	78.8887466411
3.19	-17.2636215149
-4.82	775.095311251
-0.87	12.7300380295
-0.19	5.81022976389
-3.8	368.015689269
4.18	-6.13249623481
3.06	-19.1657925306
-3.78	358.92520697
4.37	4.32353807101
2.0	-9.85683058228
-2.16	75.0934662335
1.59	-3.09843938915
-1.76	45.4793770986
-0.52	8.60882787881
3.78	-13.4017229474
3.41	-19.5112447405
4.01	-9.73644613872
0.31	6.97042672414
4.44	7.30868790337
2.31	-11.7397535881
-0.62	9.91904401298
-3.16	210.99568516
2.65	-16.0489556429
-0.8	8.7323931886
1.78	-4.9379800395
-3.43	263.93767811
4.5	15.4856076034
-4.05	445.115399104
-3.87	382.547394285
-4.01	426.558499849
-0.65	10.1404211178
3.59	-14.7178862912
0.15	1.79503451474
-4.69	709.930592763
-0.06	7.51454701763
1.55	-2.71438133767
-1.65	39.9199693465
3.04	-11.0420404196
4.54	12.2220649255
4.45	6.87904094414
-4.58	659.351034718
4.95	37.9300114705
-0.02	3.54491786489
-1.06	16.0307445258
2.21	-8.78756376195
4.21	-3.12016496791
3.89	-10.8060802909
0.43	4.60730835702
4.92	41.9305211125
-0.68	7.91203999761
3.7	-15.9719767621
1.84	-7.57807543952
-0.97	15.0764315175
0.45	3.85040005042
2.98	-13.814951993
-4.94	837.420135293
3.24	-16.3165685344
-1.32	22.1343564554
3.62	-17.588165681
2.33	-11.769093878
-4.3	533.771002631
0.4	1.34959817349
3.08	-17.7261080244
1.68	-6.99546704667
-0.11	4.64448550101
4.85	33.4512804719
-2.09	65.8942220106
-2.8	146.51490855
-4.2	494.731722875
4.12	-6.91533935793
4.59	16.3965490457
-0.38	5.05636078776
2.9	-12.9565580726
-0.3	5.2329647199
3.12	-18.2498400151
-1.3	23.9332275328
-2.08	67.7210869082
3.83	-13.5616466466
-4.97	857.309681416
-0.1	4.66888809021
-1.79	46.926385998
1.31	-7.0322779107
-0.13	3.3413466722
4.52	11.7094535919
0.46	-2.78611185074
0.53	1.82722258811
0.61	0.0327826680136
-0.4	6.62230676127
-3.23	219.709478239
-3.65	322.765419208
-4.45	597.9194658
-4.68	705.661655285
4.82	30.6119172029
-4.77	747.232818632
3.14	-17.2131139749
-0.51	-0.692120587776
-4.09	460.725902789
-2.29	88.620502766
0.06	-1.36494452488
2.19	-11.9545110297
-2.65	129.444144842
-3.63	319.217017313
-1.03	18.8939095843
0.12	3.39960663578
3.91	-12.8918031965
-4.22	504.666627486
-1.66	41.2290711427
4.7	21.0443001617
-1.16	20.4021886462
2.25	-15.1740365152
2.77	-16.4109904938
0.87	-2.03474329028
3.65	-11.0124653549
1.42	-5.04941715714
4.43	12.6076743597
-0.57	7.7183953224
2.35	-12.8476576867
-2.69	135.470354865
-2.42	98.2916389966
-0.09	6.29944168039
4.28	0.223307342863
2.52	-19.2642505215
1.2	-2.41574971815
-4.79	756.963603736
4.46	7.95595925458
-1.89	53.2586649167
-1.07	15.8586447254
0.2	4.57622193527
2.14	-11.0383092634
3.48	-17.3114038144
1.63	-1.40913787624
-1.04	16.3139540217
-1.88	59.5272124594
-4.29	531.297265417
0.51	0.49112199907
-0.91	18.2599035986
-3.52	295.43629617
-2.22	81.9468962095
-1.93	56.0854539482
-4.64	682.44199832
4.87	35.7416461572
1.97	-5.17356121844
-2.49	100.782401624
-4.96	852.143108562
-3.54	294.008479168
0.34	-0.531894011104
-3.37	251.447129655
-2.26	82.6372430389
4.11	-3.14183084926
3.8	-13.8399599248
-1.49	33.0587451104
0.25	7.64841926362
-4.12	469.103951042
-4.04	440.748871957
-4.4	575.70320633
-1.73	43.8720133318
-2.21	77.5974765453
0.83	-0.077808418453
-2.32	92.2183195284
3.63	-16.9538139884
-1.42	28.57638412
-0.93	17.2016460741
3.81	-14.5834646849
-4.03	441.782777969
-4.85	789.873686309
1.57	-4.16879258751
3.97	-10.4338644154
-0.29	7.92107654989
2.96	-16.261660504
1.79	-5.98171320203
2.71	-17.3388235522
0.5	2.04819172088
2.94	-15.7440939757
-1.69	42.2041809136
1.21	2.3311330061
-1.4	26.7584885531
-2.52	111.408990286
-2.78	145.635163643
4.8	29.2071600437
-4.53	634.552193134
4.26	-4.18191308263
-0.32	2.51680934716
2.03	-7.27002486802
-2.41	102.512216816
3.88	-10.3929963399
3.09	-17.0275048425
3.84	-12.6417647774
-2.9	166.803022967
-2.15	75.8091587978
-4.56	649.45209925
-0.72	8.4891734692
1.15	-1.82219766628
-1.71	42.0984040794
-3.22	227.586546603
0.29	3.12553177493
4.47	6.3585954229
-2.43	97.3510639901
1.83	-5.27486136341
-2.56	114.633935554
2.66	-13.491833556
1.35	-1.85441627817
-2.07	63.5424608115
-1.62	36.0886391428
1.02	-3.04747265918
0.44	1.71144087341
-3.74	346.320446633
-4.26	518.808744742
-1.14	20.0766484141
0.03	0.626837539127
3.79	-14.7221903948
3.94	-9.77610726635
-1.54	34.2712726071
2.73	-15.5539679512
-1.52	32.8027070956
-1.96	58.1843367629
-1.19	21.3078272745
0.7	3.67291770421
-2.48	102.494543243
-0.82	11.3118701648
-2.95	172.729479326
1.77	-8.55081511978
-3.68	331.158960352
-3.57	300.987711312
0.26	8.40258384592
4.6	15.8365152667
1.3	-0.775799401386
0.97	-0.917457564255
4.88	37.3366617098
-0.43	8.53092071672
-1.57	32.9594643322
4.61	15.3828249885
2.3	-10.3975587514
-2.74	143.283955532
4.76	25.3915745384
-1.0	16.1343117291
1.87	-7.87502731079
4.78	28.9552697058
-0.67	13.6141118
0.09	4.12617902185
-1.33	25.1424840927
-0.42	6.05531208551
-1.85	50.4921971026
0.13	3.83924064269
-0.86	11.8441270947
-3.04	187.082869459
-1.08	17.8111396429
0.32	2.15300090885
-4.92	826.05833365
-1.29	22.9856054473
1.88	-7.33871193816
2.6	-11.3519287426
1.52	-5.09180115828
-0.88	9.23580221015
1.18	0.833057895466
-2.96	174.838662478
3.92	-11.1310905449
-1.27	23.3040143653
-0.17	5.42146345503
-3.81	368.881586499
-0.96	13.0597461173
-4.38	574.776105244
2.26	-11.9316487907
-3.85	380.926977778
-4.02	435.010978584
0.9	-0.525366430585
-0.14	13.0524211921
3.5	-14.4095800867
-2.33	86.3744738373
3.69	-14.9510567541
-3.15	207.867365067
-4.08	457.746601588
4.99	48.7965089913
2.16	-7.78079403735
-0.39	6.17777278908
2.2	-9.85206005366
1.5	-4.48195441764
-3.25	225.977480017
4.3	0.289302506846
0.68	1.93994019848
3.55	-16.5726961446
-2.1	65.1606036813
-0.98	17.7085533768
-4.42	585.77513255
2.28	-11.609529369
-3.03	183.357522995
3.31	-23.5864029647
2.18	-9.51580797886
-2.05	65.0826986238
0.8	1.47983350295
-1.24	22.2493889634
-2.2	77.6385548511
2.75	-14.8913584702
0.91	0.880824739809
-4.75	736.276688212
-1.41	29.3771198318
1.8	-7.88109025376
2.37	-9.83824033285
2.56	-11.1700816351
4.86	33.2958494439
4.72	23.9525856531
3.4	-18.6498952698
-2.71	133.46485598
3.82	-12.3457088073
2.74	-16.1684737716
0.77	-4.1849282099
3.0	-18.8653469977
3.38	-18.9323590104
-2.47	108.098513062
2.24	-10.506638035
0.22	2.9795757754
-0.78	10.9455144672
2.17	-10.4563305383
4.91	39.2120224732
-1.61	39.07090748
4.32	0.737638448222
-4.86	795.617782798
4.38	2.46993925798
3.67	-18.1858882422
3.2	-15.5308482544
-4.37	565.404488987
-3.83	374.838515682
-3.53	291.564659136
1.26	-0.817113426877
-2.4	96.7573406021
-0.84	15.9356498653
1.46	-3.69987192282
-3.2	219.615274417
-2.45	106.734299565
-1.55	35.3145366929
-1.8	50.4466545482
1.03	-1.37735826857
1.69	-5.77281351083
3.9	-11.2384379554
1.48	-5.52314866003
2.47	-11.7448225508
-2.57	116.970737537
2.43	-14.4807420212
2.99	-16.0881126089
4.56	18.2327731021
-2.04	66.2292941507
4.07	-5.36051636968
1.47	-1.64139376346
-1.26	23.8343587456
4.96	40.4217294701
-1.02	17.1648311676
-2.5	107.009247615
4.2	-3.66429927049
-4.66	695.204830556
-3.93	406.468731335
2.06	-8.78654467937
-0.49	11.0126030202
0.28	1.99988856495
-0.18	4.54655233633
-3.79	360.063296148
-2.91	163.92961576
3.01	-14.3401770089
-0.81	6.90120808125
-4.18	489.912696665
2.39	-10.9506362888
3.25	-19.3057859719
3.95	-8.17076720316
2.41	-13.5167530051
3.17	-16.8986104271
-2.03	65.0512343615
1.16	-8.29521467689
-3.86	383.110459841
3.39	-20.2110656042
3.35	-19.9675153467
-0.12	6.42935001106
-3.82	371.162759868
3.28	-15.8304153839
-3.62	316.549507804
4.04	-8.73709215553
-1.39	27.8071613934
1.72	1.12936074403
4.48	6.94432128355
-3.35	247.745484963
-1.25	24.442889673
3.37	-17.7701163967
-3.44	271.729486703
-1.01	15.5365465244
2.07	-8.74857906625
-2.86	157.567163209
-4.99	864.816843899
-1.91	52.6574324107
4.53	10.5657857272
4.03	-9.6388701701
-2.38	94.1299185681
-2.19	83.6511921983
-0.27	6.83883872118
1.11	-1.26929018543
-0.64	8.9532803178
-3.71	338.913624086
-1.97	60.0093740813
4.24	-2.33525639785
4.75	26.0796579193
-4.19	496.384528096
-0.24	1.10059225619
-4.61	670.55998786
-3.19	214.156546148
-4.87	804.06405771
1.66	-8.70828759337
-4.48	613.553015821
-0.94	14.5831903209
-4.78	754.713855703
4.49	9.96175139738
1.17	-4.73225398556
-1.37	21.4198244738
1.28	-3.5144876979
-0.55	7.81223673835
0.76	-1.46905195842
-4.21	501.323926066
-3.34	246.119499588
-2.92	165.889794313
-2.55	114.317441791
3.21	-17.5983301882
1.23	-5.35708927472
-3.13	201.144921489
4.55	15.8767538691
3.03	-17.7761546172
-1.46	30.3651423824
-4.83	779.154833134
-4.49	616.99207562
-0.36	8.45081734698
-0.83	8.7972383663
4.41	6.31336253566
-3.64	317.500762973
-1.45	29.0427856902
3.72	-14.6325796705
3.52	-20.4201532691
-1.75	42.9747145295
0.41	3.53916461386
-2.37	95.7631742668
-1.22	20.6204649052
-2.68	128.417790472
-2.02	63.0872665348
3.61	-16.8791734235
-2.88	159.804309607
-3.17	208.504214055
0.23	4.28346284894
2.86	-16.044305869
0.08	2.53956280245
4.62	17.3180662829
-0.76	10.4143778183
2.38	-15.5805842204
-3.6	311.335642212
-1.72	44.4414560581
-3.33	245.623193682
-3.21	220.870124289
2.49	-13.4681795731
0.74	-0.0882969772369
-2.77	144.594370144
-2.6	121.118022864
-1.15	18.9661929105
2.44	-13.7790790421
2.48	-12.8908659015
0.24	-0.554984481686
-4.95	843.732285188
2.88	-16.4099361032
2.81	-20.3789855732
-2.85	156.30107302
4.16	-5.59537914715
-0.74	4.56306277478
4.51	12.5771466872
2.58	-14.6379352266
-2.7	135.437598852
-4.54	639.908453393
-3.3	239.764453325
2.76	-15.7322779637
-1.12	19.2894237952
0.16	1.83258431354
-0.99	15.8585857811
-1.83	45.9551344183
0.82	-0.324277580699
4.19	-3.95954542781
-4.15	480.296039086
3.26	-17.2640408493
-4.93	833.273524213
0.6	1.48051067155
4.64	17.4562945646
1.93	-6.83751798454
-2.3	90.0641463143
-4.71	719.156510506
0.89	-0.745728737568
1.71	-6.75215977528
1.58	-3.80364352014
0.01	2.82128774509
-2.39	96.5872995765
-4.13	471.669555218
-2.28	88.4505548695
-3.36	247.874025035
1.56	-7.33507327828
-2.87	158.840748673
2.08	-11.3852812895
4.13	-10.7787243767
-1.98	63.536397898
2.92	-17.9630834627
-2.93	168.669926165
-4.35	556.572888469
3.6	-19.0904221648
0.72	-3.81328295412
-5.0	874.228724011
-1.58	34.5764965068
-4.65	690.898081481
1.1	-0.0354420714134
-0.47	7.01525852762
-3.49	283.124482158
2.11	-13.2235153151
3.49	-16.9701363154
0.17	1.22504733486
-3.75	346.570831942
3.64	-13.6450875891
1.09	-0.334186218569
2.1	-10.8890324456
1.06	-0.335232257746
-1.09	16.3767630435
4.4	9.01861775306
-2.61	122.255890658
4.42	3.06632819037
0.39	-0.254575130231
-4.76	742.258681348
0.86	-0.581625859886
-4.33	547.425599905
-0.89	18.3291925807
0.55	5.32108756921
1.62	-5.7576150899
-3.24	225.432410813
1.96	-9.09565562784
-0.69	15.1577777985
-0.77	11.3315852986
4.71	27.7130138875
-3.72	340.02040024
-0.2	6.75645755361
3.68	-15.6004683816
2.36	-14.2240227407
-3.84	376.766593325
-3.11	202.764975553
1.08	4.93923580275
1.41	-0.372642104778
-2.72	138.950737415
0.47	-3.69201677206
0.79	1.03913256419
-0.75	10.8985165312
2.4	-13.353981286
1.14	1.37160442695
-2.35	91.2430334609
2.27	-9.91953385166
4.33	-3.80720998341
2.7	-15.0193392671
0.07	4.01034254372
3.77	-14.3986427921
-1.81	45.3240140812
-4.25	520.757468138
-1.53	34.3286452746
-2.54	112.648647454
-3.06	189.932693558
-1.2	15.4179376572
-3.4	263.484624804
1.94	-7.43708673959
3.46	-17.1161687769
-2.84	155.674572339
0.78	-0.210125201554
2.09	-7.99638754298
0.02	1.24448566829
-2.14	73.6845863957
1.22	2.25392061526
-2.17	76.16828821
2.84	-13.8040956508
-2.75	139.058248381
4.83	29.3015932686
